WBIC,Lake Name,County,Area (acres),Area (ha),Max Depth (ft),Max Depth (m),Latitude,Longitude,Final Lake Class,Temp Transitional,Clarity Transitional,If not then (for 2-story and stocked trout lakes)
423000,Line Lake,Oconto,2,0.8,15,4.6,45.2623961,-88.6134979,Simple - Harsh - No Fishery,n/a,n/a,n/a
423100,Little Archibald Lake,Oconto,56,22.7,65,19.8,45.2992312,-88.5621413,Simple - Warm - Dark,n/a,n/a,n/a
423200,Little Bass Lake,Oconto,3,1.2,25,7.6,45.1637339,-88.214896,Simple - Warm - Dark,n/a,n/a,n/a
423300,Little Bear Lake,Oconto,12,4.9,14,4.3,45.3218683,-88.5137462,Simple - Warm - Dark,n/a,n/a,n/a
486300,Little Gillett Lake,Oconto,16,6.5,25,7.6,45.2496819,-88.536568,Simple - Warm - Clear,no,no,n/a
466800,Little Horn Lake,Oconto,24,9.7,22,6.7,45.3121532,-88.6286821,Simple - Cool - Clear,no,no,n/a
487700,Little Maiden Lake,Oconto,39,15.8,17,5.2,45.2746792,-88.5385085,Simple - Warm - Clear,n/a,n/a,n/a
457100,Little Pickerel T31N R18E S01,Oconto,5,2.0,17,5.2,45.1953412,-88.2020384,Simple - Warm - Dark,n/a,n/a,n/a
475000,Little Pickerel T33N R15E S11,Oconto,24,9.7,23,7.0,45.3527165,-88.595387,Simple - Warm - Dark,n/a,n/a,n/a
423500,Little Squaw Lake,Oconto,15,6.1,11,3.4,45.0601159,-88.2529798,Simple - Warm - Dark,n/a,n/a,n/a
466300,Little Wapato Lake,Oconto,9,3.6,11,3.4,45.2881089,-88.6610726,Simple - Harsh - No Fishery,n/a,n/a,n/a
446800,Long Lake T30N R19E S31,Oconto,38,15.4,22,6.7,45.0307016,-88.2346039,Simple - Warm - Dark,n/a,n/a,n/a
423600,Long Lake T32N R15E S09,Oconto,9,3.6,6,1.8,45.2651678,-88.6216008,Simple - Harsh - No Fishery,n/a,n/a,n/a
423900,Lost Lake T31N R18E S09,Oconto,6,2.4,27,8.2,45.1756928,-88.2567943,Simple - Warm - Dark,n/a,n/a,n/a
489200,Lost Lake T32N R15E S24,Oconto,3,1.2,2,0.6,45.2335101,-88.5738166,Simple - Harsh - No Fishery,n/a,n/a,n/a
448200,Machickanee Flowage (Stiles),Oconto,463,187.4,21,6.4,44.8542732,-88.0701402,Simple - Riverine,n/a,n/a,n/a
487500,Maiden Lake,Oconto,269,108.9,52,15.8,45.269296,-88.5360538,Complex - Cool - Clear,yes,no,n/a
447300,Makholm Lake (Macholm),Oconto,13,5.3,52,15.8,45.0284195,-88.3010113,Simple - Warm - Dark,n/a,n/a,n/a
424100,Marsh Lake,Oconto,3,1.2,17,5.2,45.167589,-88.2230724,Simple - Harsh - Has Fishery,n/a,n/a,n/a
496300,Mary Lake*,Oconto,156,63.1,9,2.7,45.2919922,-88.6842688,Simple - Cool - Dark,no,no,n/a
424200,McComb Lake,Oconto,20,8.1,34,10.4,45.1378244,-88.5018117,Simple - Warm - Clear,no,no,n/a
424400,Midget Lake,Oconto,7,2.8,20,6.1,45.1490139,-88.4481995,Simple - Warm - Dark,n/a,n/a,n/a
424500,Miller Lake,Oconto,16,6.5,20,6.1,45.2373938,-88.6221291,Simple - Warm - Dark,n/a,n/a,n/a
424600,Miriam Lake,Oconto,7,2.8,18,5.5,45.3294493,-88.4599103,Simple - Harsh - No Fishery,n/a,n/a,n/a
518300,Montana Lake*,Oconto,135,54.6,28,8.5,45.0484342,-88.1158803,Simple - Warm - Dark,yes,no,n/a
424700,Moody Lake,Oconto,18,7.3,9,2.7,45.1068585,-88.4200971,Simple - Harsh - No Fishery,n/a,n/a,n/a
465600,Mosquito Lake,Oconto,6,2.4,20,6.1,45.3641388,-88.6236252,Simple - Cool - Clear,yes,no,n/a
425200,"Mountain Lake, North (Spruce)",Oconto,10,4.0,3,0.9,45.1912788,-88.5640627,Simple - Harsh - Has Fishery,n/a,n/a,n/a
426700,"Mountain Lake, South (Spruce)",Oconto,10,4.0,6,1.8,45.1867285,-88.5623934,Simple - Cool - Dark,no,no,n/a
470900,Munger Lake,Oconto,96,38.8,19,5.8,45.3254995,-88.4932026,Simple - Cool - Dark,no,no,n/a
425300,Nelligan Lake,Oconto,50,20.2,26,7.9,45.2228774,-88.351817,Simple - Warm - Clear,n/a,n/a,n/a
450600,Newton Lake (Savage),Oconto,19,7.7,33,10.1,44.8924557,-88.2849074,Simple - Warm - Dark,n/a,n/a,n/a
425400,No Mans Lake,Oconto,1,0.4,24,7.3,45.0473423,-88.2968646,Simple - Harsh - No Fishery,n/a,n/a,n/a
449300,Oconto Falls Pond,Oconto,167,67.6,28,8.5,44.880702,-88.168354,Simple - Riverine,n/a,n/a,n/a
425500,Papoose Lake,Oconto,2,0.8,5,1.5,45.061111,-88.2571283,Simple - Harsh - No Fishery,n/a,n/a,n/a
485700,Pat Lake,Oconto,10,4.0,13,4.0,45.1806871,-88.5479907,Simple - Trout Pond,n/a,n/a,n/a
425600,Paya Lake,Oconto,121,49.0,40,12.2,45.2760107,-88.4847868,Simple - Warm - Clear,no,no,n/a
447100,Pecor Lake (Pecard),Oconto,20,8.1,28,8.5,45.0352485,-88.2480882,Simple - Warm - Clear,no,no,n/a
523500,Perch Lake T31N R18E S13,Oconto,8,3.2,24,7.3,45.1667584,-88.1942249,Simple - Warm - Clear,no,no,n/a
494800,Perch Lake T32N R15E S29,Oconto,13,5.3,10,3.0,45.2284547,-88.6484884,Simple - Cool - Dark,yes,no,n/a
425800,Pete Lake,Oconto,4,1.6,21,6.4,44.9858328,-88.240989,Simple - Warm - Dark,n/a,n/a,n/a
447500,Peterson Lake,Oconto,8,3.2,56,17.1,45.0329459,-88.3125487,Simple - Harsh - Has Fishery,n/a,n/a,n/a
457300,Pickerel Lake T31N R18E S01,Oconto,32,12.9,18,5.5,45.1939124,-88.1978905,Simple - Warm - Dark,n/a,n/a,n/a
474900,Pickerel Lake T33N R15E S11,Oconto,127,51.4,15,4.6,45.3528879,-88.5851068,Simple - Warm - Clear,no,no,n/a
426000,Pine Lake,Oconto,5,2.0,15,4.6,45.2627846,-88.5727228,Simple - Harsh - Has Fishery,n/a,n/a,n/a
426100,Pine Ridge Lake (Long),Oconto,46,18.6,27,8.2,45.3241019,-88.4641309,Simple - Warm - Clear,no,no,n/a
426200,"Plantation Lake (Fish, Smoke)",Oconto,21,8.5,17,5.2,45.3467611,-88.5677393,Simple - Harsh - Has Fishery,n/a,n/a,n/a
426300,Ponsegrau Lake,Oconto,2,0.8,8,2.4,45.0988833,-88.3614797,Simple - Harsh - No Fishery,n/a,n/a,n/a
443500,Porcupine Lake,Oconto,30,12.1,20,6.1,44.9981239,-88.1391591,Simple - Harsh - No Fishery,no,no,n/a
490100,Quill Lake (Porcupine),Oconto,24,9.7,31,9.4,45.2522812,-88.5740531,Simple - Warm - Clear,no,no,n/a
426400,Ranch Lake,Oconto,48,19.4,44,13.4,45.1735147,-88.1961701,Simple - Warm - Clear,no,no,n/a
491100,"Range Lake, Lower",Oconto,5,2.0,22,6.7,45.2599719,-88.5697978,Simple - Warm - Clear,yes,no,n/a
491000,"Range Lake, Upper",Oconto,4,1.6,16,4.9,45.2604206,-88.5668566,Simple - Warm - Dark,n/a,n/a,n/a
426500,Reader Lake,Oconto,6,2.4,22,6.7,45.1694747,-88.200468,Simple - Warm - Dark,n/a,n/a,n/a
466700,Reservoir Pond,Oconto,417,168.8,16,4.9,45.3121044,-88.639491,Simple - Cool - Dark,no,no,n/a
504300,Rost Lake,Oconto,91,36.8,29,8.8,45.0561298,-88.1399507,Simple - Warm - Clear,no,no,n/a
446700,Round Lake,Oconto,28,11.3,31,9.4,45.0301504,-88.2233381,Simple - Warm - Clear,n/a,n/a,n/a
450400,Savage Lake,Oconto,6,2.4,29,8.8,44.8874757,-88.3047164,Simple - Harsh - No Fishery,n/a,n/a,n/a
453800,Schutt Lake,Oconto,16,6.5,15,4.6,44.9100239,-88.4641523,Simple - Warm - Dark,n/a,n/a,n/a
519100,Second Lake,Oconto,6,2.4,30,9.1,45.0297529,-88.194649,Simple - Harsh - No Fishery,n/a,n/a,n/a
427100,Sellin Lake,Oconto,16,6.5,17,5.2,45.3223074,-88.531489,Simple - Harsh - Has Fishery,n/a,n/a,n/a
488900,Shadow Lake,Oconto,27,10.9,7,2.1,45.2143863,-88.5885562,Simple - Warm - Dark,n/a,n/a,n/a
427300,Shay Lake T32N R15E S17,Oconto,50,20.2,36,11.0,45.2594607,-88.6462198,Simple - Cool - Clear,no,no,n/a
427400,Small Bass Lakes (Cave),Oconto,19,7.7,27,8.2,45.2548444,-88.5925051,Simple - Warm - Dark,n/a,n/a,n/a
427500,Smoke Lake,Oconto,51,20.6,7,2.1,45.3449285,-88.590378,Simple - Cool - Dark,no,no,n/a
445900,Spice Lake,Oconto,20,8.1,34,10.4,44.9300864,-88.3387134,Simple - Harsh - No Fishery,n/a,n/a,n/a
427600,Spies Lake,Oconto,6,2.4,4,1.2,45.0901634,-88.2525782,Simple - Harsh - No Fishery,n/a,n/a,n/a
474600,Spring Lake,Oconto,13,5.3,14,4.3,45.3675014,-88.577542,Simple - Warm - Dark,n/a,n/a,n/a
427700,Spruce Lake,Oconto,15,6.1,7,2.1,45.2293974,-88.6411104,Simple - Warm - Dark,n/a,n/a,n/a
427800,Squaw Lake,Oconto,22,8.9,19,5.8,45.0653551,-88.2480649,Simple - Warm - Dark,n/a,n/a,n/a
427900,Star Lake,Oconto,63,25.5,21,6.4,45.2265775,-88.5850918,Simple - Warm - Clear,no,no,n/a
469100,Sullivan Springs,Oconto,4,1.6,2,0.6,45.2941304,-88.4486399,Simple - Trout Pond,n/a,n/a,n/a
460900,Sunrise Lake (Sand),Oconto,22,8.9,32,9.8,45.2207753,-88.4038802,Simple - Warm - Dark,n/a,n/a,n/a
428100,Surprise Lake (Bass),Oconto,70,28.3,30,9.1,45.3521595,-88.6076252,Complex - Cool - Clear,yes,no,n/a
487000,Swansons Lake,Oconto,4,1.6,11,3.4,45.2657921,-88.5593206,Simple - Warm - Dark,n/a,n/a,n/a
485200,Temple Lake,Oconto,20,8.1,3,0.9,45.158262,-88.5493571,Simple - Warm - Dark,n/a,n/a,n/a
465000,Townsend Flowage (Wheeler),Oconto,476,192.6,30,9.1,45.3277805,-88.599745,Simple - Warm - Dark,no,yes,n/a
493100,Trout Lake,Oconto,22,8.9,25,7.6,45.2399323,-88.6294334,Simple - Cool - Dark,no,no,n/a
428200,Turtle Lake T30N R18E S35,Oconto,4,1.6,5,1.5,45.0338321,-88.269438,Simple - Harsh - No Fishery,n/a,n/a,n/a
428300,Turtle Lake T31N R17E S13,Oconto,2,0.8,7,2.1,45.1602481,-88.3144164,Simple - Warm - Dark,n/a,n/a,n/a
420300,"Twin Lake, East",Oconto,5,2.0,23,7.0,45.2199345,-88.6407253,Simple - Warm - Dark,n/a,n/a,n/a
439400,"Twin Lake, West",Oconto,6,2.4,11,3.4,45.2211365,-88.6428522,Simple - Harsh - Has Fishery,n/a,n/a,n/a
519700,Underwood Lake,Oconto,45,18.2,37,11.3,45.0425451,-88.2389484,Simple - Warm - Clear,n/a,n/a,n/a
487900,Valley Lake (Yavell),Oconto,15,6.1,43,13.1,45.2645927,-88.564938,Simple - Warm - Dark,n/a,n/a,n/a
455400,Veil Lake,Oconto,54,21.9,13,4.0,45.0749155,-88.2529994,Simple - Warm - Clear,no,yes,n/a
489400,Wades Lake,Oconto,3,1.2,7,2.1,45.2364214,-88.5806654,Simple - Harsh - No Fishery,n/a,n/a,n/a
466100,"Wapato Lake, Lower (Poison)",Oconto,38,15.4,10,3.0,45.2914818,-88.6551191,Simple - Warm - Dark,n/a,n/a,n/a
466400,"Wapato Lake, Upper (Poison)",Oconto,50,20.2,10,3.0,45.2982123,-88.658636,Simple - Cool - Dark,no,no,n/a
240500,Warington Lake,Oconto,11,4.5,20,6.1,44.8665214,-88.4863002,Simple - Harsh - No Fishery,n/a,n/a,n/a
439500,Waubee Lake,Oconto,137,55.4,20,6.1,45.3452966,-88.4422137,Complex - Warm - Clear,no,no,n/a
461300,Waupee Flowage,Oconto,89,36.0,9,2.7,45.2330134,-88.3817037,Simple - Cool - Dark,no,no,n/a
439600,Waupee Lake,Oconto,34,13.8,2,0.6,45.1936986,-88.3544541,Simple - Harsh - No Fishery,n/a,n/a,n/a
455300,Wescott Lake,Oconto,38,15.4,27,8.2,45.0669938,-88.257021,Simple - Warm - Clear,no,no,n/a
439700,Westphall Lake,Oconto,24,9.7,10,3.0,45.1559171,-88.3891091,Simple - Harsh - No Fishery,n/a,n/a,n/a
439800,Wheeler Lake,Oconto,293,118.6,35,10.7,45.3188262,-88.4761487,Complex - Cool - Clear,no,no,n/a
447000,White Lake,Oconto,49,19.8,49,14.9,45.0300849,-88.2497882,Simple - Cool - Clear,n/a,n/a,n/a
515100,White Potato Lake,Oconto,978,395.8,11,3.4,45.1442962,-88.2106909,Complex - Warm - Dark,no,no,n/a
486200,Winslow Lake (Long),Oconto,58,23.5,33,10.1,45.269786,-88.5149291,Simple - Warm - Dark,n/a,n/a,n/a
481700,Wiscobee Lake,Oconto,32,12.9,40,12.2,45.0204885,-88.4619041,Simple - Cool - Clear,n/a,n/a,n/a
440100,Yankee Lake*,Oconto,12,4.9,20,6.1,45.1942927,-88.1857825,Simple - Warm - Clear,no,no,n/a
994300,Aidenn Lake,Oneida,20,8.1,21,6.4,45.8794055,-89.3412085,Simple - Warm - Dark,n/a,n/a,n/a
967600,Alice Lake T36N R08E S16,Oneida,10,4.0,15,4.6,45.6044334,-89.4972697,Simple - Warm - Dark,n/a,n/a,n/a
967700,Alice Lake T38N R06E S10,Oneida,17,6.9,21,6.4,45.8026853,-89.7322627,Simple - Warm - Dark,n/a,n/a,n/a
1579000,Alligator Lake,Oneida,3,1.2,12,3.7,45.517014,-89.2989412,Simple - Harsh - No Fishery,n/a,n/a,n/a
968100,Alva Lake,Oneida,201,81.3,36,11.0,45.7082067,-89.5927691,Complex - Cool - Clear,no,no,n/a
1573000,Angelo Lake,Oneida,34,13.8,12,3.7,45.7010376,-89.2160097,Simple - Warm - Dark,n/a,n/a,n/a
968900,Arbutus Lake (Starvation),Oneida,78,31.6,20,6.1,45.8687155,-89.3339559,Simple - Warm - Dark,n/a,n/a,n/a
969000,Arneson Lake,Oneida,6,2.4,11,3.4,45.7191072,-89.6573304,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1578400,Atkins Lake*(Mud),Oneida,151,61.1,4,1.2,45.655461,-89.0456347,Simple - Harsh - Has Fishery,n/a,n/a,n/a
969200,Baggs Lake,Oneida,10,4.0,11,3.4,45.8747337,-89.3447586,Simple - Warm - Dark,n/a,n/a,n/a
1546000,Baker Lake,Oneida,42,17.0,9,2.7,45.8513571,-89.7342764,Simple - Warm - Dark,n/a,n/a,n/a
1566200,Bass Lake T35N R09E S24,Oneida,26,10.5,18,5.5,45.5102986,-89.3147724,Simple - Warm - Dark,n/a,n/a,n/a
969700,Bass Lake T36N R05E S18,Oneida,61,24.7,20,6.1,45.6064208,-89.9085556,Simple - Warm - Dark,n/a,n/a,n/a
969800,Bass Lake T37N R09E S08,Oneida,12,4.9,19,5.8,45.7150552,-89.385435,Simple - Warm - Dark,n/a,n/a,n/a
1580300,Bass Lake T37N R09E S30,Oneida,124,50.2,20,6.1,45.6604764,-89.4287317,Complex - Cool - Dark,no,no,n/a
969900,Bass Lake T38N R09E S12,Oneida,38,15.4,11,3.4,45.7917965,-89.3168895,Simple - Warm - Dark,n/a,n/a,n/a
970000,Bass Lake T39N R08E S31,Oneida,74,29.9,31,9.4,45.8233719,-89.5423764,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1833700,Baycat Lake (Alice),Oneida,62,25.1,8,2.4,45.8462391,-89.9554459,Simple - Warm - Dark,n/a,n/a,n/a
1527800,Bear Lake,Oneida,312,126.3,20,6.1,45.7655947,-89.801541,Complex - Cool - Dark,no,no,n/a
1523600,Bearskin Lake,Oneida,400,161.9,26,7.9,45.7320882,-89.68252,Complex - Cool - Dark,no,no,n/a
970700,Beaver Lake T35N R09E S31,Oneida,22,8.9,8,2.4,45.4726222,-89.420455,Simple - Warm - Dark,n/a,n/a,n/a
970800,Beaver Lake T37N R07E S02,Oneida,8,3.2,17,5.2,45.7265019,-89.5869357,Simple - Warm - Dark,n/a,n/a,n/a
970900,Beaver Lake T38N R07E S02,Oneida,2,0.8,11,3.4,45.8058546,-89.5897665,Simple - Harsh - Has Fishery,n/a,n/a,n/a
971100,Bellmore Lake,Oneida,30,12.1,12,3.7,45.8506803,-89.8414296,Simple - Warm - Dark,n/a,n/a,n/a
971500,Berry Lake,Oneida,8,3.2,22,6.7,45.8513271,-89.7230404,Simple - Warm - Dark,n/a,n/a,n/a
1584100,Bertram Lake,Oneida,33,13.4,6,1.8,45.7079802,-89.4349147,Simple - Warm - Dark,n/a,n/a,n/a
971600,Big Carr Lake,Oneida,213,86.2,71,21.6,45.7909124,-89.6294543,Complex - Two Story,n/a,n/a,Complex - Cool - Clear
1610700,Big Fork Lake,Oneida,690,279.2,37,11.3,45.8295276,-89.0975523,Complex - Two Story,n/a,n/a,Complex - Cool - Dark
1613000,Big Lake,Oneida,865,350.1,27,8.2,45.7595261,-89.1199768,Complex - Two Story,n/a,n/a,Complex - Cool - Dark
1612200,Big Stone Lake,Oneida,548,221.8,57,17.4,45.8029734,-89.1017412,Complex - Two Story,n/a,n/a,Complex - Cool - Dark
1523800,Birch Lake,Oneida,180,72.8,24,7.3,45.7289006,-89.6604012,Complex - Warm - Dark,n/a,n/a,n/a
972000,Bird Lake,Oneida,99,40.1,40,12.2,45.7977416,-89.6664786,Complex - Cool - Clear,n/a,n/a,n/a
1538600,Blue Lake (Rusk),Oneida,456,184.5,49,14.9,45.8392428,-89.7580377,Complex - Cool - Clear,n/a,n/a,n/a
972400,Bluegill Lake,Oneida,24,9.7,25,7.6,45.8180363,-89.5359259,Simple - Warm - Dark,n/a,n/a,n/a
972500,Bobcat Lake,Oneida,46,18.6,20,6.1,45.8502552,-89.7573684,Simple - Warm - Dark,n/a,n/a,n/a
972600,Bobs Lake,Oneida,17,6.9,36,11.0,45.6965449,-89.5351266,Simple - Warm - Dark,n/a,n/a,n/a
1598700,Bog Lake,Oneida,46,18.6,6,1.8,45.8413858,-89.311696,Simple - Harsh - Has Fishery,n/a,n/a,n/a
972900,Boggy Lake,Oneida,5,2.0,10,3.0,45.639084,-89.6382028,Simple - Warm - Dark,n/a,n/a,n/a
973000,Bolger Lake,Oneida,119,48.2,39,11.9,45.841824,-89.719368,Complex - Cool - Clear,no,no,n/a
1580200,Boom Lake,Oneida,437,176.8,30,9.1,45.6554636,-89.4165674,Complex - Cool - Dark,no,no,n/a
1537800,Booth Lake,Oneida,207,83.8,34,10.4,45.8893316,-89.914764,Complex - Cool - Clear,no,yes,n/a
1530200,Bootjack Lake,Oneida,44,17.8,19,5.8,45.7970471,-90.0032203,Simple - Warm - Dark,n/a,n/a,n/a
973200,Bowles Lake,Oneida,30,12.1,7,2.1,45.5696485,-89.5340851,Simple - Warm - Dark,n/a,n/a,n/a
973300,Box Lake,Oneida,4,1.6,19,5.8,45.7106123,-89.3890183,Simple - Warm - Dark,n/a,n/a,n/a
973600,Briard Lake,Oneida,24,9.7,17,5.2,45.8317579,-89.1798546,Simple - Warm - Dark,n/a,n/a,n/a
1516800,Bridge Lake*,Oneida,411,166.3,15,4.6,45.5459039,-89.6833182,Complex - Cool - Dark,no,no,n/a
973700,Brown Lake,Oneida,98,39.7,17,5.2,45.7803262,-89.4921704,Simple - Warm - Dark,n/a,n/a,n/a
974000,Buck Lake T36N R09E S19,Oneida,61,24.7,49,14.9,45.5918286,-89.416377,Simple - Cool - Dark,n/a,n/a,n/a
974100,Buck Lake T38N R07E S33,Oneida,3,1.2,27,8.2,45.7345131,-89.6280337,Simple - Warm - Dark,n/a,n/a,n/a
974200,Buffalo Lake,Oneida,104,42.1,27,8.2,45.8787861,-89.56939,Complex - Cool - Clear,no,no,n/a
1568300,Bullhead Lake T36N R09E S03,Oneida,5,2.0,17,5.2,45.6302144,-89.363657,Simple - Warm - Dark,n/a,n/a,n/a
974700,Bullhead Lake T39N R06E S11,Oneida,35,14.2,15,4.6,45.884296,-89.7140749,Simple - Warm - Dark,n/a,n/a,n/a
974900,Burnham Lake T38N R07E S31,Oneida,44,17.8,13,4.0,45.745754,-89.6646317,Simple - Warm - Dark,n/a,n/a,n/a
1617500,Burnham Lake T38N R10E S08,Oneida,73,29.5,6,1.8,45.7999515,-89.2771135,Simple - Harsh - Has Fishery,n/a,n/a,n/a
975000,Burrows Lake,Oneida,156,63.1,26,7.9,45.6343269,-89.8581798,Simple - Cool - Clear,no,no,n/a
975700,Camp Twenty-One Lake,Oneida,17,6.9,25,7.6,45.7810222,-89.6367901,Simple - Warm - Dark,n/a,n/a,n/a
975800,Campine Lake,Oneida,18,7.3,3,0.9,45.6320117,-89.6706524,Simple - Harsh - No Fishery,n/a,n/a,n/a
1598000,Chain Lake,Oneida,219,88.6,19,5.8,45.8429139,-89.3673282,Complex - Cool - Dark,n/a,n/a,n/a
976700,Cherry Lake,Oneida,23,9.3,19,5.8,45.6701389,-89.5085325,Simple - Warm - Dark,n/a,n/a,n/a
976900,Clawson Lake,Oneida,21,8.5,22,6.7,45.858923,-89.7035899,Simple - Warm - Dark,n/a,n/a,n/a
977100,Clear Lake T36N R09E S10,Oneida,36,14.6,24,7.3,45.6166048,-89.3542819,Complex - Cool - Clear,no,no,n/a
977200,Clear Lake T37N R07E S24,Oneida,30,12.1,10,3.0,45.6820883,-89.5543984,Simple - Warm - Dark,n/a,n/a,n/a
977300,Clear Lake T37N R09E S08,Oneida,26,10.5,22,6.7,45.7130434,-89.3912653,Simple - Warm - Dark,n/a,n/a,n/a
977400,Clear Lake T38N R08E S02,Oneida,62,25.1,17,5.2,45.8061376,-89.46137,Simple - Warm - Dark,n/a,n/a,n/a
2272555,Clear Lake T39N R04E S11,Oneida,212,85.8,21,6.4,45.89095,-89.95996,Complex - Warm - Clear,n/a,n/a,n/a
977500,Clear Lake T39N R07E S16,Oneida,846,342.4,95,29.0,45.8703079,-89.6247925,Complex - Two Story,n/a,n/a,Complex - Cool - Clear
1616900,Columbus Lake,Oneida,670,271.1,26,7.9,45.8374229,-89.2525378,Complex - Warm - Dark,n/a,n/a,n/a
977700,Cook Lake T36N R08E S27,Oneida,27,10.9,6,1.8,45.5819849,-89.4860801,Simple - Warm - Dark,n/a,n/a,n/a
977900,Coon Lake,Oneida,28,11.3,19,5.8,45.6868048,-89.5390077,Simple - Warm - Dark,n/a,n/a,n/a
978100,Corky Lake,Oneida,12,4.9,12,3.7,45.8322466,-89.500869,Simple - Harsh - No Fishery,n/a,n/a,n/a
978200,Corner Lake,Oneida,28,11.3,65,19.8,45.7185213,-89.6120476,Simple - Warm - Dark,n/a,n/a,n/a
1587300,Cranberry Lake T38N R08E S22,Oneida,6,2.4,12,3.7,45.7739398,-89.4681508,Simple - Warm - Dark,n/a,n/a,n/a
978300,Cranberry Lake T39N R09E S24,Oneida,17,6.9,23,7.0,45.8586375,-89.316795,Simple - Warm - Dark,n/a,n/a,n/a
1580500,Creek Lake,Oneida,172,69.6,12,3.7,45.6701171,-89.4052747,Complex - Cool - Dark,no,no,n/a
1564200,Crescent Lake T36N R08E S21-10,Oneida,626,253.3,32,9.8,45.5986805,-89.5178569,Complex - Cool - Clear,no,no,n/a
978500,Crescent Lake T39N R06E S04,Oneida,16,6.5,36,11.0,45.894492,-89.7555474,Simple - Warm - Dark,n/a,n/a,n/a
1613300,Crooked Lake,Oneida,176,71.2,13,4.0,45.7442556,-89.0893394,Simple - Warm - Dark,n/a,n/a,n/a
979200,Crystal Lake T37N R09E S06,Oneida,55,22.3,43,13.1,45.7251679,-89.4220351,Simple - Cool - Clear,no,no,n/a
1568800,Cuenin Lake,Oneida,34,13.8,4,1.2,45.5871262,-89.3964534,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1590000,Cunard Lake,Oneida,43,17.4,23,7.0,45.8481391,-89.5876352,Complex - Cool - Clear,no,no,n/a
979300,Currie Lake,Oneida,96,38.8,14,4.3,45.6954679,-89.6963871,Complex - Cool - Clear,no,no,n/a
979400,Curtis Lake,Oneida,23,9.3,18,5.5,45.8842168,-89.7718202,Simple - Harsh - Has Fishery,n/a,n/a,n/a
979600,D L Lake (Jarvis),Oneida,31,12.5,26,7.9,45.7832852,-89.5128108,Simple - Warm - Dark,n/a,n/a,n/a
1596900,Dam Lake,Oneida,744,301.1,32,9.8,45.8655584,-89.400668,Complex - Two Story,n/a,n/a,Complex - Cool - Dark
979800,David Lake*,Oneida,25,10.1,17,5.2,45.8990253,-89.8394525,Simple - Warm - Dark,n/a,n/a,n/a
979900,Davis Lake,Oneida,18,7.3,45,13.7,45.6012269,-89.4308389,Simple - Warm - Dark,n/a,n/a,n/a
1565600,De Marce Lake,Oneida,49,19.8,15,4.6,45.5717773,-89.4061744,Simple - Warm - Dark,n/a,n/a,n/a
1612300,Deer Lake T38N R11E S10,Oneida,177,71.6,20,6.1,45.7882252,-89.1058388,Complex - Two Story,n/a,n/a,Complex - Cool - Dark
1618400,Deer Lake T39N R10E S32,Oneida,31,12.5,5,1.5,45.8198526,-89.2786054,Simple - Harsh - Has Fishery,n/a,n/a,n/a
980700,Denton Lake,Oneida,50,20.2,22,6.7,45.8543301,-89.3132768,Simple - Warm - Dark,n/a,n/a,n/a
1537100,Diamond Lake,Oneida,124,50.2,17,5.2,45.8748093,-89.9075045,Complex - Cool - Dark,no,no,n/a
1612900,Dog Lake T38N R11E S15,Oneida,216,87.4,22,6.7,45.7778161,-89.1097443,Complex - Two Story,n/a,n/a,Complex - Cool - Dark
1590200,Dog Lake T39N R08E S18,Oneida,37,15.0,8,2.4,45.8666996,-89.5371695,Simple - Warm - Dark,n/a,n/a,n/a
981000,Dollar Lake T37N R10E S04,Oneida,6,2.4,11,3.4,45.7218682,-89.2450565,Simple - Warm - Dark,n/a,n/a,n/a
981100,Dollar Lake T38N R06E S03,Oneida,6,2.4,15,4.6,45.8056994,-89.7322288,Simple - Warm - Dark,n/a,n/a,n/a
981200,Dorothy Lake,Oneida,96,38.8,35,10.7,45.8184241,-89.5831735,Simple - Two Story,n/a,n/a,Simple - Cool - Clear
1585600,Douglas Lake,Oneida,36,14.6,7,2.1,45.7266814,-89.4919865,Simple - Warm - Dark,n/a,n/a,n/a
981300,Doyle Lake,Oneida,3,1.2,10,3.0,45.7043949,-89.39438,Simple - Warm - Dark,n/a,n/a,n/a
981900,Dugout Lake,Oneida,24,9.7,22,6.7,45.7720555,-89.7453027,Simple - Warm - Dark,n/a,n/a,n/a
982700,Eagle Lake T35N R10E S34,Oneida,16,6.5,22,6.7,45.4744469,-89.2206357,Simple - Warm - Dark,n/a,n/a,n/a
982800,Eagle Lake T38N R07E S03,Oneida,28,11.3,47,14.3,45.8078903,-89.5982223,Simple - Warm - Dark,n/a,n/a,n/a
1597800,Echo Lake,Oneida,107,43.3,18,5.5,45.8268123,-89.3813749,Complex - Cool - Dark,no,no,n/a
1613700,Elm Lake,Oneida,35,14.2,14,4.3,45.7699392,-89.0585646,Simple - Warm - Dark,n/a,n/a,n/a
983300,Elna Lake,Oneida,24,9.7,14,4.3,45.6931688,-89.56853,Simple - Warm - Dark,n/a,n/a,n/a
983400,Emden Lake,Oneida,13,5.3,16,4.9,45.6386608,-89.3621504,Simple - Warm - Dark,n/a,n/a,n/a
983500,Emma Lake,Oneida,223,90.2,17,5.2,45.5901133,-89.4994813,Complex - Cool - Clear,no,yes,n/a
